922137328449196032,So sorry you had to experience this @kramergirl . No woman should! Thank you for empowering so many women. https://www. yahoo.com/lifestyle/jana -kramer-recounts-sexual-misconduct-manager-going-sleep-man-order-fulfill-dreams-193632648.html … #MeToo,1,1,,,,,,,
919999451460124673,#MeToo,1,1,4,,,,,,
919958830347358208,Okay I have an idea maybe Woody Allen should just stop talking. #MeToo #HarveyWeinstein,1,1,,,,,,,
919917136939769856,#metoo,1,1,4,,,,,,
920130024325255168,#MeToo,1,1,4,,,,,,
920219772628828161,How about we all start writing things we can do to bring a change in the society with the #WeDo and address this issue. #MeToo,1,2,,,,,,,
920033927594725384,#MeToo http://www. collectedthinks.co.uk/hashtagmetoo,1,1,,,,,,,
920077581097013248,#MeToo,1,1,4,,,,,,
925133233213370373,#metoo #Etudiantes omm #ChulaVista pic.twitter.com/hrssnlS3UN,1,1,,,,,,,
920653125102592001,#MeToo,1,1,,,,,,,
919949648646811648,#MeToo,1,1,4,,,,,,
924314601683947520,http://www. firstpost.com/entertainment/ why-didnt-mallika-dua-defend-herself-against-akshay-kumar-because-we-havent-told-her-how-to-4179791.html … #HowTo instead of #MeToo @MeghnaPant,2,,,,,,,,
919954264155402240,Attend #MeToo #womenofworld #unicef #traditional #face #eyes #beauty #of #world #beautiful #stream #live #event #nigeria #FaceOfMeevee pic.twitter.com/iCIxWF8ALy,1,1,,,,,,,
923153482970025985,...and call it out if we witness it.” #metoo @StylistMagazine,1,1,2,,,,,,
920288847157751808,Women are standing together and speaking out against sexual harassment using #MeToo https:// twitter.com/UN_Women/statu s/920286336074076160 …,1,1,,,,,,,
920097659943350277,"Don’t let this viral campaign die out. Make a change, be better, help others. #metoo pic.twitter.com/wzlF30W9pd",1,1,,,,,,,
921386958168801284,The Raw Power of #MeToo https:// nyti.ms/2l1JFyz,1,1,,,,,,,
920394865489383426,"The problem I have with #metoo is it prioritizes sexual voiolence against WOMEN, as opposed to people in general.",1,2,,,,,,,
922522761271984131,Recorded before #MeToo trended once more. Our thoughts on how powerful people can do consent better. http:// megjohnandjustin.com/relationships/ power-and-consent/ …,1,1,2,,,,,,
920070764199473152,"ever been in that room where they ask - If you or someone you know has been raped, raise your hand? This is not a surprise... #MeToo",1,1,2,,,,,,
921083693288116226,Clearly #ImpeachedPresident @BillClinton was serial #WarOnWomen ! defended by @HillaryClinton #BimboEruptions #MeToo ! @MonicaLewinsky,1,,,,,,,,
920095824461185026,"No, THIS is why we're doing it #MeToo https:// twitter.com/thedrunkboss/s tatus/920094368102526976 …",1,,,,,,,,
919832248542810112,"#MeToo as a reminder to myself that I am not just a victim of assault but I am a survivor. Being a Tom Boy I'm told not to snitc pic.twitter.com/sbCqW2VAER""",1,1,3,,,,,,
921675797437534209,#truth #metoo #whywomendontreport #sexualharrassmentisacrime #rape pic.twitter.com/6gNhs3mgzI,1,1,4,,,,,,
920098946017644544,#MeToo,1,1,4,,,,,,
920154281684082690,"Looks like Every.Single.Woman. on my #FB list has been sexually harassed. Groped. Stalked. Abused. Threatened. Good job, men. #MeToo",1,1,2,,,,,,
919932231807832064,"#metoo I was 13 and when I told an adult, I was told my memory was probably not correct.",1,1,3,,,,,,
920191935205330945,"#MeToo publicly harassed in a take away infront of my male friends, non of whom said anything to stop it.",1,1,1,,,,,,
920346673418661888,MeToo pic.twitter.com/4FtOUIb2sp,1,1,4,,,,,,
920072635114909696,Thanks @CBSNews for inviting me to share my story and encouraging others to find the support they need. #MeToo https://www. cbsnews.com/videos/metoo-h ear-from-those-speaking-out-against-sexual-assault-harassment/ …,1,1,2,,,,,,
920278090877685760,#MeToo,1,1,4,,,,,,
919962496693391361,#MeToo,1,1,4,,,,,,
919915089368633344,I’ve only ever been sexually harassed by men of color. #MeToo,1,2,,,,,,,
924120168791453697,I love you more now than I did after watching anything you've ever acted in. Thank you. #metoo,1,1,,,,,,,
920754137012240384,"Samir kept cheating on me and would aggressively attack me when I raised my concerns. Then, he’d block me and continue cheating #MeToo",1,1,2,,,,,,
919885218156294145,"As a hierodule, you end up unfortunately with a lot of #metoo stories.",1,1,4,,,,,,
919863155823661057,"but w women it´s not so, those do remember #MeToo",1,,,,,,,,
920231160378249217,#Bahriaparadise karachi 500 square yard Luxury Villas with approx. #New Booking 250sq Yards At 59.25 Lacs 500sq Yards At 95.50 Lacs 1000sq Yards At 172.50 Lacs Possession in 2 years Installment Plan 4 Years For More details call Adil Saeed 0322-4009766 #MeToo pic.twitter.com/Uq96kkikpY,2,,,,,,,,
920049204621438977,#Metoo,1,1,4,,,,,,
919928458158882817,I'm proud that I have spoken online about this topic to make sure people know that they're not alone with these experiences #MeToo,1,1,,,,,,,
920050410441924608,"#metoo I want to respond with love to ev me too"" but I'd be hitting ""love"" 4 eternity TY 2 all the brave who spoke 4 the rest of us""",1,1,,,,,,,
921108138304077826,#meToo,1,1,4,,,,,,
923515360623685632,"What the hell is wrong with people. They gain some status and lose all self control. Women do this too, I was there, 1985 #metoo https:// twitter.com/Blackdi5126429 9/status/923506691542528000 …",1,2,,,,,,,
920704281539264514,Someone put #MeToo all in one place. Let's lift these brave voices higher - http:// metoo.love /,1,1,,,,,,,
920759959347974145,Tbf #MeToo is every woman you know... some aren't sharing stories for their own reasons. But it happens to everyone of us since puberty,1,1,,,,,,,
920341440135417856,I have an innocent yet poignant example of the pervasiveness of the #metoo phenomenon (thread),1,1,4,,,,,,
921324200446525440,The latest The Prominent Bugle!! https:// paper.li/prominentcomms /1338114981?edition_id=81324220-b582-11e7-8999-0cc47a0d1609 … #metoo #brexit,2,,,,,,,,
923539065882005504,#MeToo,1,1,4,,,,,,
920404296931463169,#metoo,1,1,4,,,,,,
919991824378486784,After the 2016 Access Hollywood tape enraged me @MichelleObama made me cry w thanks. #MeToo http://www. rollingstone.com/politics/news/ watch-michelle-obamas-powerful-response-to-trump-allegations-w444780 …,1,1,,,,,,,
920836702003855360,"Thank you, McKayla, for speaking out. <<HUGS>> #MeToo",1,1,,,,,,,
921401505802063873,"Hello, comedy's taken a back seat so I could tweet about the MeToo call to action. I hope you'll stick with me. Peace and love. x",1,1,,,,,,,
923974508498665472,"Men attack women. If there should be a curfew, men should be locked up. ~ former Israeli Prime Minister Golda Meir #MeToo pic.twitter.com/aypwG4cHaJ",1,1,,,,,,,
920368794110853120,"Have you ever met someone claiming to be Mexican, but also hates Christianity? #MeToo #IndigenousPeoplesDay #HispanicHeritageMonth #LaRaza pic.twitter.com/DVDcxSYBZI",2,,,,,,,,
920367638844289024,Heading to Class Now #culinary #yass #MeToo #art,2,,,,,,,,
920035611750387713,#MeToo,1,1,4,,,,,,
919879215708852224,@realKrisCruz @DocThompsonShow how about those military urinalysis evals.... #metoo,2,,,,,,,,
919930427887857664,"Is there any woman who can honestly say not me""? #MeToo""",1,1,,,,,,,
921482662551973889,How Much Time Could Women Reclaim If They Didn't Have to Deal With Men’s BS? @joanwalsh on #MeToo @thenation podcast http:// bit.ly/2yyo187 pic.twitter.com/BMsUKQnq06,1,3,,,,,,,
920142476987449349,And for the record rape is a problem regardless of gender. I'm aware. Metoo is genderless. Its about awareness of rape and harassment.,1,1,4,,,,,,
919939533906628608,#MeToo,1,1,4,,,,,,
920133276123193346,I keep Tweeting this then deleting it over last 3 days;not sure what/who I'm afraid of any more but I must b as brave as others here. #metoo,1,1,,,,,,,
920065089847332869,@mrx_70 pic.twitter.com/poekLTngGA,2,,,,,,,,
920125492057006080,"#metoo (3) for a long time & even N low moments, I find myself thinking there was something about me caused it to happen - a scent/energy",1,1,3,,,,,,
922059458167164928,The latest The oysteinj Daily! https:// paper.li/oysteinj?editi on_id=a791ea80-b71a-11e7-adba-002590a5ba2d … Thanks to @hilanfin #metoo #iot,2,,,,,,,,
921363576199229441,Mistress of the Mix: #MeToo - http:// mommytimes.org/feeds/items/mi stress-of-the-mix-metoo/ …,2,,,,,,,,
920098191260901376,#MeToo,1,1,4,,,,,,
921332845464911872,"Or urge women to speak up for daily child alienation,divorce bias,emotion abuse of men? #metoo has undermined/trivialised real sexual assault",1,2,,,,,,,
920232808265801728,"#MeToo is trending on Twitter, Instagram and Facebook for a very powerful reason http:// bit.ly/2x2Q79Z pic.twitter.com/QeOEiAZnvi",1,1,,,,,,,
920132698852745216,#MeToo,1,1,4,,,,,,
920325064263983104,"That time a guy sat beside me on an otherwise empty transit bus and slid his hand under me to grab my ass, and I froze again. #MeToo",1,1,2,,,,,,
919835836140736512,#metoo https:// twitter.com/cuntcreature/s tatus/919835802917629952 …,1,1,4,,,,,,
919895462731280385,#MeToo,1,1,4,,,,,,
919922842078208002,"#MeToo , the unfortunate reality of being a women in today’s society is that the question is not “if” it’s “when”.",1,1,,,,,,,
920005495901048833,"In my childhood, in my teens, in my twenties, in my thirties, in my forties, in my fifties... #StopRapeCulture #MeToo",1,1,1,,,,,,
920951801653886977,I don't need to explain my story but the fact that I can say #MeToo along with so many other women is enough to know we need change,1,1,3,,,,,,
924188288868601856,I think it’s sweet that you think they still qualify as “people”.,2,,,,,,,,
923003900008964096,"Hey, there. We're excited you want to share the skies with us! You can check out all available flights on http:// Southwest.com . ^SL",2,,,,,,,,
921836535665786880,The Problem with #MeToo and Viral Outrage - WIRED https:// apple.news/AiA54r1plTdWcP 9J0Meh_NQ …,1,2,,,,,,,
919918212833316864,#MeToo when men start accepting women as equals there will be no place for this to happen. The us vs them power play is over,1,1,,,,,,,
920001302016299008,"#MeToo : Harvey Weinstein case moves thousands to tell their own stories of abuse, break silence http:// a.msn.com/01/en-us/AAtye kt?ocid=st …",1,1,,,,,,,
920425732429541376,Gain 500+ followers real quick!! Retweet Follow everyone Follow back #TrapaDrive #NaijaFollowTrain #GainWithXtianDela #MeToo pic.twitter.com/l6xNQEJCeO,2,,,,,,,,
919880096533630976,"#metoo I've have been a terrible person and endured terrible ppl during my years as a barman, all under the banner of *a bit of cheeky fun*",1,1,1,,,,,,
920758865175736320,"By varying degrees, #YesAllWomen are denied their rights in every society on the planet. So, yes: #MeToo is actually #AllOfUs . Deal with it.",1,1,,,,,,,
922575244300140544,U.S. senators share their #MeToo sex harassment stories https://www. huffingtonpost.com/entry/us-senat ors-sex-harassment_us_59ed7354e4b00f08619fa18f?ncid=engmodushpmg00000004 … via @HuffPostPol,1,1,4,,,,,,
920786395945492480,#MeToo X 4 https:// twitter.com/guardian/statu s/920172169207930880 …,1,1,,,,,,,
920011748320661505,#metoo,1,1,4,,,,,,
920071115480993792,"#MeToo Was debating on posting it, but it took a while to come up with the right words. https://www. instagram.com/p/BaU9tzCACPk/",1,1,4,,,,,,
922203467933986818,@LewisHamilton #metoo,1,1,4,,,,,,
920075546586857473,#MeToo,1,1,4,,,,,,
920088619641012225,What do you think of #metoo ? http:// junkee.com/me-too-rape-cu lture/131033 …,1,3,,,,,,,
921094572075376640,He told me that no one would believe me. #MeToo,1,1,3,,,,,,
921078168915759110,#MeToo isn't about solving the problem of sexual assault; it's giving victims an opportunity to share their experience & feel less alone.,1,1,,,,,,,
919825931698561025,"Statistically speaking, a hell of a lot of women who #notokay & #metoo , & the men who love them, voted for this sexual assaulter in chief",1,2,,,,,,,
919951164124418048,Sadly #MeToo,1,1,4,,,,,,
920017097731788801,"#metoo predators R predators, regardless of gender!Male abuse is just as important as female abuse.Time 2 come 4ward & crush the illusions.",1,1,,,,,,,
920681580271689729,Are you sick of #feminists ? #MeToo,1,2,,,,,,,
920379135985250304,#MeToo In my former acting class an actor out of the blue gave me a man hug I never did a scene with him or spoke to him again.,1,1,2,,,,,,
920075571081699332,#metoo,1,1,4,,,,,,
920257397448429568,"#MeToo But they weren't all monsters, they were colleagues, friends, partners. @helenlewis in the @NewStatesman https://www. newstatesman.com/politics/uk/20 17/10/harvey-weinstein-allegations-are-monstrous-it-s-not-just-monsters-who-harass …",1,1,1,,,,,,
920183446651092992,Metoo,1,1,4,,,,,,
924807320093241345,French women rally against sexual abuse under #MeToo banner http:// bit.ly/2ycfye1 pic.twitter.com/jR6LMQVdjf,1,,,,,,,,
920052885240479744,I am seeing Waaaay too many #MeToo profile statuses and if you know what that means,1,1,,,,,,,
920379973260730368,"No more shame, no more self-blame. Fighting back together. #metoo",1,1,,,,,,,
920005356822114305,#MeToo : Women Speak Up on Sexual Harassment. Women around the world are taking a stand against sexual abuse by... http:// fb.me/8H111dM3W,1,1,,,,,,,
919946923645308928,Something to remember: how hard social media has been for many. It's okay to disengage. #MeToo,1,1,,,,,,,
924740989805322240,#metoo most of the women seeking attention from this are hideous hags. Nobody believes you.,1,2,,,,,,,
920063348783435776,It can happen to anyone. #MeToo,1,1,4,,,,,,
924166518820220928,"#=pound. Therefore, #metoo is a very inappropriate hashtag for sexual harassment and rape allegation posts. via /r/Showerthoughts",1,2,,,,,,,
920049294874263552,"There isn't enough character space for all the times I was raped, abused, and harrassed, but I will never be silenced. #MeToo",1,1,3,,,,,,
919934126215651329,Women must be reminded of the power they have.They have the power to draw a solid line of what is acceptable to them & what is not. #MeToo,1,1,,,,,,,
919940500639174658,#MeToo,1,1,4,,,,,,
920009207683932162,#metoo,1,1,4,,,,,,
920104102306213888,#MeToo and now I no longer trust people's motives because I thought he cared about me. Instead I was being groomed.,1,1,3,,,,,,
919886376878960640,#MeToo,1,1,4,,,,,,
919936564221894656,"#MeToo 6 rapes, molestation, physical abuse...",1,1,3,,,,,,
920177746256343040,Example of #MeToo me and sis were walking with our wine and some random ass man straight squats in front of us and whips his dick out Sick. https:// twitter.com/sydneyee/statu s/920177349382901760 …,1,1,3,,,,,,
920343422816473089,#MeToo,1,1,4,,,,,,
920349578557382657,"I'd rather not recall any of those incidents but for the sake of the campaign, #MeToo , unfortunately.",1,1,3,,,,,,
920226641980243968,#MeToo,1,1,4,,,,,,
920108566186512385,#MeToo pic.twitter.com/YzbN7LqVCF,1,1,4,,,,,,
919827152366981120,i hate him and i hate all men who do this to us. and the women who do this too. i hate them and i hate what they’ve done to us. #MeToo,1,1,4,,,,,,
921461518474063872,Christians Must Engage the #MeToo Conversation http:// bit.ly/2l3zGc8,1,3,,,,,,,
920070423571849216,#MeToo . Too many to mention and some I've long since locked away x,1,1,4,,,,,,
920007136234500096,I would be WAY more surprised if a woman said she hasn’t been sexually harassed or assaulted in some way #metoo,1,1,,,,,,,
919939684238798849,"#MeToo x2: at the hands of a babysitter, then an elementary school bus driver.",1,1,3,,,,,,
920076782950219776,"#metoo but frankly, I'd rather explicitly sexually harassed every day than constantly underestimated in a way I can't quantify or prove.",1,2,,,,,,,
920891691107831808,#MeToo,1,1,4,,,,,,
921207574887776256,He was an ex boyfriend & “good” friend I thought... #metoo,1,1,4,,,,,,
920651640943923201,#MeToo,1,1,4,,,,,,
919847717735723013,#MeToo,1,1,4,,,,,,
919831564657115138,#MeToo,1,1,4,,,,,,
920366219039035393,"My perpetrator was family, someone I trusted, living under the same roof. No one is off limits #metoo",1,1,4,,,,,,
920286546435149824,#MeToo #EuTambem,1,1,4,,,,,,
920341167622852608,"#MeToo Because I just saw someone call the girls participating in this “attention whores. And people wonder why we're afraid to speak up.""",1,1,,,,,,,
920010075070173185,"Yes, #metoo . And I believe you.",1,1,4,,,,,,
924454313061216256,#metoo,1,1,4,,,,,,
922187084844208128,my name is Bjarni i'm 19 years old and i'm a trans man #MeToo,1,1,4,,,,,,
920301522143113222,#TheMoreYouKnow #MeToo https:// twitter.com/FemMajority/st atus/920299773000855552 …,1,,,,,,,,
920264140689567744,"Me too. It's not a few bad apples, it is a toxic culture. The omnipresence of this problem needs to make us uncomfortable. #metoo",1,1,4,,,,,,
924279560169979904,Please share and support this cause #IStandWithCorey #CoreysTRUTHCampaign #PreserveInnocence #MeToo https://www. indiegogo.com/projects/corey -feldman-s-truth-campaign/x/17574352#/ …,1,,,,,,,,
919955955206389760,Have YOU seen someone be abused? What have YOU done about it? How will you prevent it from happening again? SAVE A LIFE - HELP OTHERS #metoo,1,1,,,,,,,
919910230078775297,"87% of women age 18-24 were sexually harassed at one point in their life, according to @Harvard study June that surveyed 3,000 women. #MeToo",1,1,,,,,,,
920665217486508032,Well said @michaeljknowles #MeToo Slacktivism Disrespects Real Victims | Daily Wire http://www. dailywire.com/news/22408/met oo-slacktivism-disrespects-real-victims-michael-j-knowles …,1,2,,,,,,,
921184060663242753,#MeToo https:// twitter.com/nytopinion/sta tus/921151030938574849 …,1,1,4,,,,,,
922480567026966529,The latest The infonews Daily! https:// paper.li/fatal_romantic /infonews?edition_id=6c107f90-b804-11e7-b291-0cc47a0d164b … #cdnpoli #metoo,2,,,,,,,,
921028080398823425,#MeToo,1,1,4,,,,,,
920374694347460610,"We raise ourselves from any injustice & help those in pain. We affirm together, the Presence of God is in me too. #MeToo #lovewins #unity pic.twitter.com/pROuYUAkHr""",1,1,,,,,,,
919943256884109312,Read my bio. #MeToo,,,,,,,,,
920014300957229056,#MeToo,1,1,4,,,,,,
924285583530348547,"Please join the ever growing group fighting SRA, sexual abuse and harassment. We need your voice! #metoo #ROSEARMY",1,1,,,,,,,
920331153982345216,Thanks and we should acknowledge WOC more likely to be impacted & led charge on #metoo .,1,1,,,,,,,
919984271078674432,"@Alyssa_Milano 4 WoC, WwD, LGBT women, NB ppl were all sharing their #MeToo stories. We lifted each other up, we are used to this.",1,1,,,,,,,
9.2017E+17,#metoo breaks my heart bc every single woman has experienced sexual harassment to some extent that it has become almost “normal” to happen,1,1,,,,,,,
920398526185705473,"And I know for sure that the battle is not over but I hope one day we’ll be free. I stand with all of you, always. I love you x #MeToo",1,1,,,,,,,
920415446234517504,"#MeToo Yup, on school bus - high school. Then an ex boyfriend. One grabbed breasts the other my vagina. I felt shamed",1,1,3,,,,,,
919931180719382529,#metoo,1,1,4,,,,,,
922476842308788224,Four Female Senators Share Their #MeToo Harassment Stories https://www. thecut.com/2017/10/female -senators-metoo-harassment.html?utm_source=nym&utm_medium=f1&utm_campaign=feed-part …,1,1,,,,,,,
924704892496646144,"If you know someone who is being sexually harassed at work, or elsewhere, here are some steps to help them #MeToo http:// bit.ly/2idmpcq",1,1,,,,,,,
922032448409669632,All who posted #metoo get money. Economy balances for first time. Women would have equal $$ wit men,,,,,,,,,
919954639235231745,#metoo,1,1,4,,,,,,
919875086349463554,#Whatilearnedtoday when I go to the bathroom and the last person doesn’t replace the empty toilet paper roll. #metoo @DocThompsonShow,,,,,,,,,
920003221032194049,#metoo .,1,1,4,,,,,,
920434115068833793,To all the people who wrote #MeToo & all those who couldn’t bring themselves to write it though it would have been true- I’m #WithYou . https:// twitter.com/amyferris/stat us/920403737885184000 …,1,1,,,,,,,
920099705140449280,#MeToo,1,1,4,,,,,,
920404419971309569,#MeToo I dip french fries in mayonnaise.,,,,,,,,,
922353321905676288,#metoo It’s happened to me more times than I can even remember. I’ve repressed many memories.,1,1,3,,,,,,
920167460757823488,"#MeToo men...it happens everywhere, men too. All you hear is oh he loves it really""...""",1,1,,,,,,,
920770027170693122,"‘This can’t be women just speaking up’: Men respond to #MeToo , pledging #HowIWillChange http:// hamassenger.com/2017/10/this-c ant-be-women-just-speaking-up-men-respond-to-metoo-pledging-howiwillchange/ …",1,,,,,,,,
920435257681178625,#metoo,1,1,4,,,,,,
920929656987176960,#MeToo,1,1,4,,,,,,
919840992932413440,The Dummies Guide to Casual Sexual Harassment: Cheers! #MTVProTip #HighSpirits #ByeSpirits #MeToo #EatShit pic.twitter.com/UcDLMANcln,1,,,,,,,,
920322304936169475,I legit have seen ppl co opting #metoo for other -unrelated causes. Just don't.,1,1,,,,,,,
921142334711939072,#MeToo starting at age 4.,1,1,3,,,,,,
923912522394165248,Fact: sexual assault is neither flattering nor positive attention. Fact: this judge should be removed from the bench. #metoo https:// twitter.com/bustle/status/ 923912181275443200 …,1,1,,,,,,,
919881256061587457,"#MeToo I don't know any women who hasn't been assaulted, harassed, catcalled, or followed down the street by a man trying to hook up!",1,1,,,,,,,
923669155483709440,So #metoo lot. Yes what's happened to u is terrible. But move on.,1,2,,,,,,,
924205217708756992,http://www. chanchori.com/2017/10/24/dea r-men/ … In the spirit of #MeToo @laviehokore,1,,,,,,,,
919874658442326016,#MeToo,1,1,4,,,,,,
920092248179691521,#metoo no one deserve to feel powerless. No should mean NO. I refuse to stay silent about these things.,1,1,4,,,,,,
920201628585574400,"Once I actually reported to my boss and was told, through my tears, to relax... the guy was probably just fooling around. #MeToo",1,1,1,,,,,,
919967356746481664,#metoo https:// twitter.com/sarendipity93/ status/908755058828836864 …,1,,,,,,,,
920471708619952128,#MeToo,1,1,4,,,,,,
920012169403650049,#MeToo pic.twitter.com/HXoGXgv0uD,1,1,4,,,,,,
920952921226801152,#MeToo and it's a fight not to be afraid all the time.,1,1,4,,,,,,
920364183916605440,The latest The Perthshire Daily! https:// paper.li/FelicityM/Pert hshire?edition_id=979bb260-b36d-11e7-a385-0cc47a0d1605 … Thanks to @52tartanrose @VisitCrieff @w4ipk #metoo #2ndref,2,,,,,,,,
924692228009877510,With #metoo in #Paris https:// twitter.com/sophiasept/sta tus/924655267064827905 …,2,,,,,,,,
919996078769893376,"If I’m ever asked about #MeToo , I will never hesitate to share my stories. But public platforms are uneasy after being",1,1,4,,,,,,
920647977911373826,There are too many examples I could state and simply not enough characters #metoo,1,1,4,,,,,,
920135195306741760,#MeToo,1,1,4,,,,,,
921284805139898368,Re #MeToo pic.twitter.com/GGEvPpg1c5,1,,,,,,,,
920303358614704128,@WeinsteinFilms KNEW about Harvey #weinstein 's behavior towards woman. #MeToo https:// twitter.com/NewsandGuts/st atus/920262670640664576 …,1,1,,,,,,,
919983716335783936,"#metoo what's sad is that someone else pointed out that it was assault. My initial reaction was I mean, that's college I guess""""",1,1,4,,,,,,
923248836885151744,"Let me get my  MeToo "" moment. He's old FFS! “Bush Sr. says sorry after actor alleges he sexually assaulted her” https:// twitter.com/i/moments/9231 64692834643968 …""",1,,,,,,,,
920372418148995072,#MeToo,1,1,4,,,,,,
921775557536235520,"He was twice my age, pretended to be my friend. I was trapped, scared. Please no..."" Just let him do what he wants. #metoo pic.twitter.com/gX4O12M6A9""",1,1,3,,,,,,
919987788900007936,#MeToo,1,1,4,,,,,,
920337274247753731,#MeToo,1,1,4,,,,,,
920112468638289921,"Because there isn't a single girl in this world who hasn't been intruded upon"" #metoo""",1,1,,,,,,,
919888301745516544,#GujaratGaurav If get trapped again. U will be waiting again for another 5 Long years..It's time to cut short your exile #MeToo pic.twitter.com/STrUxdasOA,1,1,,,,,,,
921451478316929025,Turn my notifications on IFB 100% #TrapaDrive #MGWV #MeToo #folloback #FolloMe #Follow #TrapaDrive #1DDrive @best_fynny,2,,,,,,,,
920337034828431360,fear overtakes your ability to say no. #metoo,1,1,3,,,,,,
919953832993546241,#metoo,1,1,4,,,,,,
920365464622108672,#MeToo https:// twitter.com/alyssa_milano/ status/919659438700670976 …,1,,,,,,,,
921379987197853696,"Also, this #metoo conversation should never die unless the behavior that causes this conversation dies first.",1,1,,,,,,,
920113062337802240,#metoo,1,1,4,,,,,,
921337812510748672,"#MeToo , But Why Is It Up To Survivors To Call It Out? #wwsosa #gbv http:// ow.ly/FdIz30g0FN1",1,3,,,,,,,
920145845873496064,#MeToo,1,1,4,,,,,,
922078796982861825,#MeToo #FuckMisandry https:// twitter.com/Oneiorosgrip/s tatus/921489021267791873 …,1,1,4,,,,,,
921015616768638976,#MeToo,1,1,4,,,,,,
919912410516930561,"Yes, #MeToo multiple times as a kid and as an adult. I have changed jobs over this too.",1,1,3,,,,,,
920975513782505472,"Equality demands the women's Golden Rule be posted too, please. #MeToo",1,,,,,,,,
