9.20009966521606E+017,"""I'm not comfy putting it on fb, so I'll do it here. #MeToo""","""1"""
9.20050287641022E+017,"""This. #MeToo https:// twitter.com/vspearson85/st atus/919879216996417536 …""","""1"""
9.20680254213149E+017,"""Hope has gone http://www. my-dark-lyrics.uk/hope/ #poem #metoo #todaysworld #worldview""",“1”
9.19870195065266E+017,"""#Metoo""","""1"""
9.20729515189592E+017,"""#MeToo""","""1"""
9.20318708978942E+017,"""#MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo #MeToo https:// twitter.com/hildevautmans/ status/920274560703967232 …""","""1"""
9.20175168223314E+017,"""The whole #metoo is just another way to hate on men by #feminazis I've seen women tweet about how flirting is sexual harassment""","""1"""
9.2028052129237E+017,"""@thePositiveMOM_ When #MeToo could be one of you too! https:// marriedpoppins.wordpress.com/2017/10/17/met oo-to-tag-or-not-to-tag/ …""","""1"""
9.2033164629291E+017,"""It's great that #metoo is drawing awareness to Hollywood actresses. What about female servers harassed by managers and customers? #themtoo""","""1"""
9.2086787331208E+017,"""#MeToo , but only in the subtle ways. See Facebook for the full story http:// okt.to/kOEyUP""","""1"""
9.19962939519635E+017,"""His comments were like a steel chair being thrown, and a(see picture) moment should had transpired. I should had slided jaw (9/Cont.) #MeToo pic.twitter.com/7mvUAGfQ7P""","""1"""
9.20391183527899E+017,"""It has been really enlightening for me to see all these #metoo posts. It's less isolating. But damn am I shaking from even posting my own.""","""1"""
9.20129938870632E+017,"""#MeToo I don't know one woman who hasn't said it this week. And quite a few men I know have said it, too.""","""1"""
9.20026127070056E+017,"""The DEATH of lemme holler at chu for a minute..."" #YouOKSis #metoo #blackwomentriedtotellyou #yall #streetharassment""""","""1"""
9.2037776610895E+017,"""To the man in a bar who stuck his phone down my dress to photograph my boobs as I walked past #MeToo""","""1"""
9.20100687765168E+017,"""You know what? #MeToo""","""1"""
9.19892424343814E+017,"""#MeToo everything from being groped, forced to kiss a guy while being called cute"" for trying to get away and saying I want none of that.""""","""1"""
9.20436531134849E+017,"""Sexual coercion is real. Sexual abuse and harassment isn't black and white. Saying No"" isn't always easy. #MeToo""""","""1"""
9.2358009742406E+017,"""I feel bad 4 her. Im upset that she didnt speak sooner to try n stop future #metoo us women need 2 stick 2gether n try 2 stop all sex crimes""","""1"""
9.2114456721005E+017,"""Sad and angry for this person I adore. #MeToo https:// twitter.com/ImaLooney/stat us/920480410081157120 …""","""1"""
9.2002955141716E+017,"""Appalled to see men who're confessing to sexually assaulting someone in their past being hailed as heroes.It's appreciable,NOT heroic. #MeToo""","""1"""
9.20212358982767E+017,"""Every other girl is using #metoo and now we know world is fucked up with lots of coward and moron men in our species.""","""1"""
9.19872702130799E+017,"""I hope filter bubbles don’t keep the #MeToo posts away from the eyes of the people that need to see them.""","""1"""
9.19947555420586E+017,"""Strange to consider myself lucky to *only* have been harrassed and not assaulted: well it could have been worse"" #MeToo""""","""1"""
9.20065652794298E+017,"""#metoo""","""1"""
9.20143671873495E+017,"""Iraq, Catalonia, #MeToo : Your Tuesday Briefing"" by PATRICK BOEHLER via NYT http:// ift.tt/2zggo5v""""","""1"""
9.21987578143765E+017,"""When we can approach the #metoo discussion from a place of curiosity and search for… https://www. instagram.com/p/Baik5WHHVkr/""","""1"""
9.25051559884583E+017,"""I'm a kiddy diddler but I'm good at guitar so that makes it ok #metoo""",“1”
9.20129016262148E+017,"""#MeToo : The difficult truths about gay #men & #sexualassault via @HuffPost http:// fb.me/DA25o8pN""","""1"""
9.23159761398493E+017,"""What happens when #MeToo meets 'I'm not a feminist but...'?"" https:// nyti.ms/2zBWSkd""""","""1"""
9.20143446681285E+017,"""Stand together against sexual assault. #MeToo pic.twitter.com/T9E2sqs7gE""","""1"""
9.20234647484854E+017,"""Somehow all of @DocThompsonShow 's Twitter psychiatry prescriptions were for little blue pills #MeToo #WhatILearnedToday @KAL79""","""1"""
9.20422025008517E+017,"""#metoo""","""1"""
9.19999E+017,"""#metoo""","""1"""
9.23582258778427E+017,"""#metoo / #sexualviolence is part of #maledominance , a culture, ideology. Related2 #controll , #antifeminism @ShereHite https:// youtu.be/zGQsXvc2M1Y""","""1"""
9.20031110171677E+017,"""#MeToo : Social media posts show how many are impacted by sexual assault http:// via.cbs4indy.com/7jmcE""","""1"""
9.20787257111523E+017,"""#MeToo Men & Women have been victims to sexual assault,no matter what gender that is sad.& to silence victims because they are men is wrong.""","""1"""
9.20041833601872E+017,"""Rape, discrimination and inequality has been around me my whole life. I commit to raising a boy that respects women #ibelieveyou #metoo""","""1"""
9.2201360213094E+017,"""The Sunday Edition: #MeToo , Bullies, and John Wayne http://www. bigandtallgaming.com/2017/10/22/the -sunday-edition-metoo-bullies-and-john-wayne/ … pic.twitter.com/WHwPgLR65S""","""1"""
9.19968734130794E+017,"""#MeToo""","""1"""
9.2002403661636E+017,"""In light of #metoo , here's a post I wrote about dealing with sexual harassment at work: https://www. otakujournalist.com/none-of-this-i s-your-fault/ … pic.twitter.com/DcRFAVE555""","""1"""
9.20061371047219E+017,"""I can guarantee the guy behind my #metoo story still doesn't realize he did anything wrong.""","""1"""
9.2008535415731E+017,"""My addition to the #MeToo thing is this: I have never met even one woman who wasn't in some way sexually victimized. So. It's all of us.""","""1"""
9.1997974408659E+017,"""Y E S . One can only admire the grace and perfectly expressed thoughts that we all share today. What a queen. #MeToo https:// twitter.com/TheOrlandoJone s/status/919977880007962624 …""","""1"""
9.25053007875662E+017,"""I think the only one winning when you alienate 1/2 the country instead of focusing on #MeToo are people like Harvey Weinstein & Kevin Spacey pic.twitter.com/WJcgDi2P3o""","""1"""
9.2353705972124E+017,"""And then she'll hash tag #metoo .""","""1"""
9.21813830598119E+017,"""#MeToo pic.twitter.com/NatbTKGwS9""","""1"""
9.20200405329494E+017,"""#MeToo""","""1"""
9.20009227611099E+017,"""I was wondering if what happened to me counted enough to say #metoo . I realized that it does.""","""1"""
9.19867146863342E+017,"""#MeToo""","""1"""
9.20316881885577E+017,"""#MeToo pic.twitter.com/XVtvqkAQpW""","""1"""
9.20002421526552E+017,"""#MeToo bc we as women, men, and everyone in between cannot stand alone. So we must love, support, and care for one another as we are equal.""","""1"""
9.20050722795807E+017,"""#MeToo pic.twitter.com/VQ8heXSHWG""","""1"""
9.20730832175862E+017,"""Why #MeToo Is A Powerful Gateway To Changing How We Talk About Sexual Assault https:// buff.ly/2zjxgbK pic.twitter.com/VT5DEYqZ4E""","""1"""
9.21474212413559E+017,"""Take a stand and speak out against sexual harassment, both inside the workplace and out #METOO""","""1"""
9.19988949191455E+017,"""#metoo""","""1"""
9.24293091959497E+017,"""The latest MARION STEGGLES COLLECTION! https:// paper.li/marionste/1334 675661?edition_id=93877fa0-bbf2-11e7-b301-0cc47a0d15fd … ##metoo""","""2"""
9.19871826028909E+017,"""#MeToo When you're 11 & don't fully understand what harassment is. It is NEVER your fault. When you're an adult & things haven't changed.""","""1"""
9.24956643615478E+017,"""We encouraged men to say #MeToo but attack them when they do.If we ask men to acknowledge past behaviour then we must listen not attack""","""1"""
9.20128764939588E+017,"""#MeToo""","""1"""
9.19899234891158E+017,"""I don't remember ever being a victim, but one of my biggest fears is being sexually abused, or being taken advantage of. #MeToo""","""1"""
9.2119198476893E+017,"""#MeToo""","""1"""
9.2065703792257E+017,"""Woman likes Fifty Shades Of Grey"" aren't they? #MeToo #esari https://www. youtube.com/watch?v=SfZWFD s0LxA …""""","""1"""
9.19995659532546E+017,"""#metoo""","""1"""
9.21483591778959E+017,"""#UK : #metoo : Six reasons why men do not report sexual harassment https:// goo.gl/XMuh2E""","""1"""
9.20004189090189E+017,"""#metoo""","""1"""
9.20093936818979E+017,"""I fell asleep on the couch at a party hosted by my friend. I woke up with a strangers hand down my shirt #MeToo""","""1"""
9.20437413649949E+017,"""I write #metoo so my daughter never has to.""","""1"""
9.20027415249871E+017,"""Stop Child Abuse We have a responsibility ~ To protect our kids | Speak up & speak out for child abuse #neverbesilent #metoo #childabuse pic.twitter.com/Sl1sNHQ72x""","""1"""
9.20866815051416E+017,"""#MeToo https:// twitter.com/NJ_Spark/statu s/920784194812497921 …""","""1"""
9.20100697005101E+017,"""there, probably in their late teens/early twenties. there were probably about 10-15 of them. they started catcalling us from the #MeToo -""","""1"""
9.23238418175406E+017,"""What The #MeToo Response Says About Women's Relationship To Power https://www. forbes.com/sites/bonniema rcus/2017/10/25/what-the-metoo-response-says-about-womens-relationship-to-power/ …""","""1"""
9.22588534627738E+017,"""#MeToo , #ItWasMe , and the Post-Weinstein Megaphone of Social Media https://www. newyorker.com/culture/cultur al-comment/metoo-itwasme-and-the-post-weinstein-megaphone-of-social-media …""","""1"""
9.20297788180591E+017,"""#MeToo""","""1"""
9.20631733720142E+017,"""#MeToo . On the @MBTA . More than once. #creeps . #misogyny . #handsoff . If you see something, say something.""","""1"""
9.21590726139499E+017,"""#MeToo : Women Share Stories of Sexual Harassment https:// nyti.ms/2gVj8i3""","""1"""
9.21008595239604E+017,"""I Was Suspended from Facebook for My #MeToo Post http:// ift.tt/2gtPTWB 2""","""1"""
9.19966039429075E+017,"""#MeToo""","""1"""
9.20239184446706E+017,"""It doesn't have to be big things, small things count too #metoo""","""1"""
9.20299448152011E+017,"""#MeToo Unfortunately. Wish I could say otherwise.""","""1"""
9.22508449669403E+017,"""Response to #MeToo : Sexual Abuse is Not a Gendered Issue https:// youtu.be/F9CVwxow10M via @YouTube""","""1"""
9.19826930093789E+017,"""#MeToo https:// twitter.com/haleshannon/st atus/786425319397863424 …""","""1"""
9.2019034777444E+017,"""Refusing to ever work for a male boss after being sexually harassed while working in two different industries #MeToo""","""1"""
9.20010240527077E+017,"""I was 18 with said little brother pinning me to the floor of an empty house and scared to death that I would give up instead of fight #MeToo""","""1"""
9.21857977954525E+017,"""#MeToo""","""1"""
9.19881E+017,"""Also try not to ask nonsensical questions like, Were you guys drinking? What were you wearing? What time was it? #MeToo""","""1"""
9.19982319062143E+017,"""#MeToo I can count the people I know who haven't experienced some sort of sexual assault on one hand. This isn't normal.""","""1"""
9.20133561365221E+017,"""we are with you #metoo""","""1"""
9.20033408159449E+017,"""Shared my #MeToo experience. First response was someone telling me that certainly hasn't been their personal experience. Dat irony tho""","""1"""
9.21010316372271E+017,"""several times. As a young girl of 17, a man exposed himself in the aisle of a supermarket. I laughed & then screamed in silence #MeToo""","""1"""
9.2007587364615E+017,"""With the trending #metoo awareness I’d just like to throw in my own two cents.""","""1"""
9.19878476731175E+017,"""When I had to literally fight off a date who thought he deserved"" me after he paid for dinner. #MeToo""""","""1"""
9.1998420271575E+017,"""#MeToo At a work function, one of my first as a waitress, at least 5 elderly men pinched my bottom. I laughed it off and still annoyed now.""","""1"""
9.20045905071563E+017,"""Doing bits #MeToo""","""1"""
9.2216746107154E+017,"""This sketchbook session in response to the #Metoo movement and letting women finally be themselves without... http:// fb.me/2Az7VscdN""","""1"""
9.19914878835536E+017,"""Some guy at a club started harrassing me, when confronted called me a crazy slut #MeToo""","""1"""
9.20022044099711E+017,"""Reuters: #MeToo : Sexual harassment stories sweep social media after Weinstein allegations http:// reut.rs/2hK5ygZ pic.twitter.com/gaMiyTljnh""","""1"""
9.21571515778286E+017,"""Hi good morning, If you guys hasnt been se*ully harrased by your colleague dont wrote #METOO . :p Have a GOOD day!""","""1"""
9.24412537373852E+017,"""#metoo""","""1"""
9.19876452610224E+017,"""at 14 #MeToo""","""1"""
9.20618852714713E+017,"""#MeToo""","""1"""
9.20016537586561E+017,"""#MeToo""","""1"""
9.19907790998639E+017,"""#MeToo""","""1"""
9.23480506490081E+017,"""@Janepillinger talks to the BBC about FWF members tackling sexual harass. in the garment industry (@10:00) #metoo https:// goo.gl/BRbKB3""","""1"""
9.21282536772338E+017,"""Very true #MeToo https:// twitter.com/apbenven/statu s/919902089110872064 …""","""1"""
9.20829112457073E+017,"""Monica Lewinsky tweets ' #MeToo ': Monica Lewinsky raised eyebrows over the weekend when she… https:// goo.gl/fb/1KQ3G7""","""1"""
9.2043459222981E+017,"""Yep, been catcalled since I was 12. No, never once thought that's normal. #MeToo""","""1"""
9.19822314874778E+017,"""Hazard a guess that a lot of people are wondering 'what counts?' when it comes to #metoo""","""1"""
9.20090334977319E+017,"""This is extremely hard to open up about but it’s important. Every day for 26 years... #MeToo pic.twitter.com/THLcUtu09b""","""1"""
9.24500948797583E+017,"""Anything is better than nothing. But if we don’t have the power to hold those who engage in traitor-like behavior accountable. USA is DONE""","""2"""
9.19997315942896E+017,"""#MeToo the family friend who invited my folks round + suggested I sleep upstairs. Woke up to find him pulling my tights down. I was 4""","""1"""
9.20625714075984E+017,"""If the #MeToo hashtag makes you uncomfortable or angry perhaps go take a long look in the mirror and decide where your soul took off too.""","""1"""
9.20268603513074E+017,"""Because we live in a world that overlooks men’s faults and aggressions and vilifies women for theirs. #MeToo""","""1"""
9.20394677228012E+017,"""An activist, a young girl, and the heartbreaking origin of #MeToo http:// cnn.it/2gpY4Dj pic.twitter.com/13W9LOwbDH""","""1"""
9.20078614447747E+017,"""#MeToo""","""1"""
9.20424880457347E+017,"""Yeah, how's that been working out for you? BUWAHAHAHAHAHA! Orville indeed! #Orville #MeToo #NationalPastaDay https:// twitter.com/SethMacFarlane /status/920354858951000064 …""","""2"""
9.19986E+017,"""EVERY women I know in DC has experienced street harassment. #MeToo is so important to show how widespread sexual harassment and assault are""","""1"""
9.19829406838862E+017,"""#Metoo""","""1"""
9.20334143866769E+017,"""#MeToo""","""1"""
9.21216066428142E+017,"""He thought I should be grateful for his attention because I am fat #MeToo""","""1"""
9.20623005708927E+017,"""How I am #PARTOFTHEPROBLEM #menaretrash #metoo https://t.co/BtbSpLToZv @avenger786 @RangaEunny @EmpowerWomenInd @_NairFYI @trollabhakt""","""1"""
9.20122659156902E+017,"""Men: you can help. you are our friends, lovers, fathers, boyfriends, brothers. You often have a voice we don't have-Stand up use it. #metoo""","""1"""
9.21786478207762E+017,"""Men: it's us. Listen to Roxane Gay and stand the fuck up. #MeToo #metoomen https:// mobile.nytimes.com/2017/10/19/opi nion/metoo-sexual-harassment-men.html?referer=https://t.co/9IRsJf8RFB?amp=1 …""","""1"""
9.20375030520824E+017,"""#metoo""","""1"""
9.20655960129004E+017,"""This is the most important thing I will ever share. I stand for a paradigm shift. https://www. facebook.com/theunravelingj ourney/posts/1462849953829331 … #metoo #liberation #empowerment pic.twitter.com/l7Fm7tEePe""","""1"""
9.22187159582454E+017,"""#MeToo isn't new. But this time, survivors hope things will be different http:// ow.ly/BMvO50eKHnn""","""1"""
9.20034531213828E+017,"""194 letters are not enough to tell my experiences. Just one: I had never problems with refugees. Just fucking, miserable white guys #MeToo""","""1"""
9.19994428638368E+017,"""#MeToo""","""1"""
9.20151E+017,"""his hand off my ass, handed me a plastic vomit bowl, and left the room. I didn't throw up. But I wanted to. #Metoo  I was vomiting & in PJs.""""","""1"""
9.19849102028001E+017,"""Agreed. #Metoo https:// twitter.com/fundraisersara h/status/919844091470413824 …""","""1"""
9.20316125422018E+017,"""I shared this last year. In light of all the #MeToo posts, I think now is a good time to share it again. https://www. huffingtonpost.com/gretchen-kelly /the-thing-all-women-do-you-dont-know-about_b_8630416.html …""","""1"""
9.20688592598347E+017,"""#MeToo #LetsRespond pic.twitter.com/31D5QGc3bO""","""1"""
9.21757758692692E+017,"""i dont recall her reporting a rapist to the proper authorities at that time.... shame a rapist was left on the streets.... #metoo not brave""","""1"""
9.20321735441965E+017,"""#metoo""","""1"""
9.22509177980883E+017,"""Why the #MeToo movement is a public transportation issue #shemovessafe #ellasemuevesegura http:// wapo.st/2yuHmK3?tid=ss _tw&utm_term=.c39da5d111de …""","""1"""
9.20095768895152E+017,"""Beth Moore Lends Her #Voice to Disturbing Reality of #SexualHarassment and #Assault : http:// bit.ly/2zcYG2E #MeToo @BethMooreLPM""","""1"""
9.20111552325353E+017,"""Still haunted, still healing at the age of 53 #MeToo""","""1"""
9.20107189531967E+017,"""I'm supposed to be reading my script but I can't stop reading all the MeToo hashtags""","""1"""
9.201277668922E+017,"""Not #metoo . I’ve never sexually harassed a woman ever @wk or on a job. Very clear on what sexual harassment is. Not perfect. But not me.""","""1"""
9.20021918123811E+017,"""#MeToo""","""1"""
9.20720817574568E+017,"""#metoo it’s literally taken me yrs 2 tell my story. pic.twitter.com/cMTOvNQyvx""","""1"""
9.21513118810943E+017,"""I the Orr outlier!! She's my girl. #MeToo""","""1"""
9.19900204224123E+017,"""Minority women suffer violence as minorities AND women. I'm super tired of women begging men to stop hurting us. Men, this is on you. #MeToo""","""1"""
9.19832972307653E+017,"""#metoo""","""1"""
9.20435118908551E+017,"""#metoo https:// twitter.com/alyssa_milano/ status/919659438700670976 …""","""1"""
9.19934761577206E+017,"""#MeToo . Many times. Too many.""","""1"""
9.19900577714328E+017,"""#MeToo as I've yet 2 meet a who hasn't!In solidarity w/all who've experienced any form of #sexual #harassmant & those who r raising #voice pic.twitter.com/hHeiz3H6kj""","""1"""
9.20077376851132E+017,"""#metoo Back then, I was still new but understood every word he said. It was so horrifying, it was close to where I lived. I couldn't say that to anyone for a while and kept suffering. After a while, I decided to move out. Now I think, why was I the one to make a move?""","""1"""
9.2053213768158E+017,"""Hey guys, if you haven't yet, please think about writing your #ididittoo story. I'm writing mine. The missing half of #metoo needs telling.""","""1"""
9.24520660684165E+017,"""#MeToo freshman year of high school. Walking to my bus.""","""1"""
9.24788454939967E+017,"""Why #metoo is an impoverished form of feminist activism, unlikely to spark social change http:// theconversation.com/why-metoo-is-a n-impoverished-form-of-feminist-activism-unlikely-to-spark-social-change-86455?utm_source=twitter&utm_medium=twitterbutton … via @ConversationEDU""","""1"""
9.21271201900589E+017,"""I wish it wasn’t so hard to speak up, I wish it wasn’t so normalized people brush it away & can we please stop blaming the victims?! #Metoo""","""1"""
9.20004481089266E+017,"""Not a tweet to 'like', but I hear you. I occasionally think about the minor, but unpleasant, incident I had in Vienna in 2013. #MeToo""","""1"""
9.20754102757413E+017,"""vegans, do not hijack the #metoo campaign by using it to push for veganism comparing female sexual assault to animal abuse is not the same""","""1"""
9.23560069324788E+017,"""@campaignforleo We desperately need updated research and statistics so we can see the magnitude of the problem. #Ireland #MeToo https:// twitter.com/DublinRCC/stat us/923552094015164417 …""","""1"""
9.2000400815632E+017,"""#metoo pic.twitter.com/YcR7esWzBF""","""1"""
9.20436563565216E+017,"""Maybe if we see how many...we can see change. Words have power #MeToo""","""1"""
9.20942646843052E+017,"""Lol. I still subscribe to #MenAreTrash though. These #MeToo revelations have been triggering and devastating. MEN! DO SOMETHING https:// twitter.com/nathanmasibi/s tatus/920941888106041344 …""","""1"""
9.19995321853382E+017,"""It's never okay. And should never be an accepted part of our society, no matter what they may say. You are not alone #MeToo https:// twitter.com/JuliaUgarte/st atus/919982565947088896 …""","""1"""
9.20718869924401E+017,"""In the light of the #MeToo campaign, this is an account that makes you think about if the world was the other way around. https:// twitter.com/manwhohasitall /status/920665799290998785 …""","""1"""
9.20971389888357E+017,"""Men, just because #MeToo is no longer a ~trending topic~ doesn't mean us women have forgotten about all the times you abused us.""","""1"""
9.21254E+017,"""#MeToo has to lead to something more. An acceptance of this by men and a willingness to stop keeping quiet. https://www. nytimes.com/2017/10/19/opi nion/metoo-sexual-harassment-men.html?_r=0 …""","""1"""
9.19960690877706E+017,"""Not just for women, but for everyone. #MeToo https:// twitter.com/noonbinary/sta tus/919952150163279872 …""","""1"""
9.23117902663946E+017,"""Demonstration against sexual harassment in wealthy Sweden - #CNNiReport #metoo #Stockholm pic.twitter.com/H6tY5tNKUB""","""1"""
9.20235299652989E+017,"""#MeToo How many unsolicited dicks have you seen? In ypur lifetime? Just today?""","""1"""
9.19980307268301E+017,"""#MeToo https:// twitter.com/sophiabush/sta tus/919973795590316032 …""","""1"""
9.20301677311271E+017,"""The problem with this  metoo "" biz is that once again womyn are doing all the emotional labor of letting men know... http:// fb.me/3YGfyaHhJ""""","""1"""
9.20971192458244E+017,"""If your voice didnt hold any power...they wouldnt try and silence you @voicing_csa #MeToo""","""1"""
9.20094156583854E+017,"""All because the other girls liked when you rubbed their back. #metoo #themtoo""","""1"""
9.20315176292946E+017,"""Here is what being assaulted feels like: stomach ache or extreme physical illness, fear of being around perp, blame self. #MeToo""","""1"""
9.20316603295846E+017,"""He was a well-respected man about town, Doing the best things so conservatively. #MeToo""","""1"""
9.20162371624145E+017,"""This is important. I was debating on even posting this. You don't need to know my story just know #MeToo .""","""1"""
9.19966620424069E+017,"""Sexual harassment was just a part of life. One learned to duck and deflect. #Metoo""","""1"""
9.20850051324408E+017,"""My response to all the #MeToo posts. It all starts with awareness, something I know I can improve on in all aspects of life. pic.twitter.com/ZvpvZNW3gI""","""1"""
9.20135616607806E+017,"""#Metoo""","""1"""
9.20383912748122E+017,"""#metoo""","""1"""
9.21584429692215E+017,"""I hope men & women who succumbed 2 pressure will join #MeToo , also. They r bearing shame b/c they think they were weak. Support them! #ManUp https:// twitter.com/strumpet60/sta tus/921582747499372545 …""","""1"""
9.20043161845629E+017,"""#MeToo I was 16, that tanktop & denim shorts I was wearing at 2pm in a weather of 34 degrees in August, was too much for that boy to handle.""","""1"""
9.20833195368767E+017,"""When\why did being a victum become a fad?! SMH #MeToo""","""1"""
9.21845379234136E+017,"""FOXNews - by re-upping the contract of Bill O’Reilly - showed that they did not give a damn about sexual harassment. #WithYou #MeToo pic.twitter.com/i48yZTznrV""","""1"""
9.20085395068428E+017,"""#MeToo""","""1"""
9.20213522214212E+017,"""The looks you get when you say you've been abused #ourbrothersmattertoo #MeToo""","""1"""
9.19947378794181E+017,"""Sexual harassment is a culture that we have to stop. No is no. #MeToo""","""1"""
9.23902166112375E+017,"""#metoo The worst example of going to extreme by a woman . One man tells another a dirty joke. Women over hears. Complains. Teller fired""","""1"""
9.20001812480123E+017,"""#MeToo https:// twitter.com/smitten_vixxen /status/919991416016732165 …""","""1"""
9.20702022785077E+017,"""Many men work in offices loaded with hot chicks"" and don't realize that's what awaits their daughter too. #metoo""""","""1"""
9.19897719484817E+017,"""Telling woman not to complain #metoo https:// twitter.com/freeradicalfem /status/919864430208225280 …""","""1"""
